,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
385,Luis,Díaz,3,1,40,674,7,119.7,129.6,202.0,1,108,45.0,2,0,0,6.9,74,MID
386,Alexis,Mac Allister,0,1,21,964,10,158.1,153.4,17.0,1,129,32.8,3,1,5,3.1,58,MID
387,Joel,Matip,0,0,20,711,7,32.6,166.4,31.0,0,128,23.0,2,0,2,0.5,49,DEF
388,Nathaniel,Phillips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
389,Andrew,Robertson,1,0,26,720,9,284.3,196.2,46.0,3,167,52.7,1,0,1,2.5,64,DEF
390,Mohamed,Salah,10,5,106,1134,10,396.8,508.6,519.0,14,323,142.6,4,0,1,48.5,130,MID
391,Dominik,Szoboszlai,1,4,52,1127,10,428.4,222.4,143.0,5,243,79.4,5,0,1,6.5,71,MID
392,Thiago,Alcántara do Nascimento,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,48,MID
393,Konstantinos,Tsimikas,0,2,31,358,2,131.2,78.0,15.0,3,113,22.5,3,0,0,12.9,47,DEF
394,Sepp,van den Berg,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
395,Virgil,van Dijk,0,2,38,927,10,75.6,310.6,99.0,5,206,48.7,3,1,1,8.5,61,DEF
396,Jarell,Quansah,0,0,5,115,1,2.4,34.0,0.0,0,32,3.7,0,0,0,0.1,40,DEF
397,Bobby,Clark,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
398,Ben,Doak,0,0,1,13,0,0.8,0.2,0.0,0,3,0.1,0,0,0,0.0,44,MID
399,James,McConnell,0,0,1,1,0,0.0,1.0,0.0,0,3,0.1,0,0,0,0.0,44,MID
400,Wataru,Endo,0,0,9,211,2,6.9,27.8,0.0,0,29,3.4,1,0,1,0.1,54,MID
401,Ryan,Gravenberch,0,0,11,306,3,58.2,54.2,69.0,0,51,18.1,1,0,0,0.1,50,MID
402,Luke,Chambers,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
403,Callum,Scanlon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
404,Treymaurice,Nyoni,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
405,Albert,Sambi Lokonga,0,0,3,130,2,13.9,4.2,11.0,0,11,2.9,0,0,0,0.0,49,MID
406,Marvelous,Nakamba,0,0,20,1060,22,101.2,127.8,14.0,0,123,24.5,0,0,4,1.4,44,MID
407,Elijah,Adebayo,2,0,26,394,9,69.1,87.4,100.0,2,68,25.7,0,0,1,0.6,48,FWD
408,Mads Juel,Andersen,1,0,13,371,6,1.8,113.2,27.0,1,68,14.3,0,0,1,0.9,40,DEF
409,Amari'i,Bell,0,0,11,650,13,45.8,133.6,42.0,0,78,22.0,0,0,0,3.1,39,DEF
410,Luke,Berry,0,0,2,26,1,0.0,0.0,2.0,0,6,0.2,0,0,0,0.0,47,MID
411,Reece,Burke,0,1,13,595,12,73.8,131.2,51.0,0,79,25.6,0,0,1,0.1,40,DEF
412,Allan,Campbell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
413,Jordan,Clark,0,0,1,46,1,10.8,12.2,0.0,0,4,2.3,0,0,1,0.0,48,MID
414,Alfie,Doughty,0,1,25,880,18,392.4,165.4,67.0,4,143,62.4,0,0,1,0.2,44,DEF
415,Luke,Freeman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
416,Matt,Macey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,GK
417,John,McAtee,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,45,FWD
418,Carlos,Mendes Gomes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
419,Carlton,Morris,3,2,50,1083,21,119.9,166.8,310.0,7,132,59.4,2,0,1,3.4,53,FWD
420,Admiral,Muskwe,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
421,Chiedozie,Ogbene,1,1,31,849,15,145.0,145.2,141.0,2,141,43.2,1,0,0,0.2,49,FWD
422,Fred,Onyedinma,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
423,Gabriel,Osho,0,0,5,326,5,2.2,65.6,2.0,0,37,7.0,0,0,1,0.0,44,DEF
424,Aribim,Pepple,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
425,Dion,Pereira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,MID
426,Dan,Potts,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
427,Glen,Rea,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
428,James,Shea,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,GK
429,Joe,Taylor,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
430,Elliot,Thorpe,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
431,Jack,Walton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
432,Louie,Watson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,MID
433,Cauley,Woodrow,0,0,7,74,2,49.3,26.0,32.0,0,29,10.6,0,0,0,0.9,44,FWD
434,Teden,Mengi,1,0,18,605,10,4.1,172.6,39.0,1,91,21.7,0,0,0,1.3,39,DEF
435,Ryan,Giles,0,0,6,283,8,89.8,43.4,17.0,0,48,15.1,0,0,0,0.1,43,DEF
436,Tom,Lockyer,1,1,21,1035,21,38.9,246.0,80.0,1,146,36.5,0,0,4,0.3,43,DEF
437,Pelly Ruddock,Mpanzu,0,0,19,562,9,65.8,45.2,38.0,0,53,14.8,1,0,0,0.0,47,MID
438,Tahith,Chong,1,0,19,554,13,42.6,80.2,91.0,0,49,21.0,0,0,2,0.1,48,MID
439,Issa,Kaboré,0,2,23,777,14,144.2,135.6,48.0,3,108,32.7,0,0,4,5.5,40,DEF
440,Thomas,Kaminski,0,0,30,1170,23,0.0,387.4,0.0,1,206,38.7,0,0,2,0.3,45,GK
441,Ross,Barkley,0,0,13,533,11,112.9,80.4,63.0,0,74,25.3,0,0,1,0.1,49,MID
442,Jacob,Brown,1,1,25,582,14,73.7,82.0,176.0,2,64,32.2,0,0,2,0.1,49,FWD
443,Aidan,Francis-Clarke,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
444,Tim,Krul,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,GK
445,Joseph,Johnson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
446,Andros,Townsend,0,1,13,231,3,47.2,28.0,15.0,0,45,8.9,2,0,0,0.0,50,MID
447,Jayden,Luker,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
448,Zack,Nelson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
449,Manuel,Akanji,2,0,38,900,11,102.5,238.0,60.0,1,194,40.0,3,1,1,5.2,49,DEF
450,Nathan,Aké,2,1,39,642,7,65.5,184.2,126.0,4,168,37.5,1,0,0,5.2,50,DEF
451,Julián,Álvarez,4,6,68,1076,10,448.3,281.4,295.0,11,286,102.5,5,0,2,30.9,71,FWD
452,Bernardo,Veiga de Carvalho e Silva,3,3,50,818,10,297.7,280.0,155.0,8,232,73.4,2,0,3,3.1,64,MID
453,Oscar,Bobb,0,2,10,52,1,44.3,29.0,8.0,0,39,8.1,0,0,0,0.1,44,MID
454,João,Cancelo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.1,58,DEF
455,Scott,Carson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
456,Shea,Charles,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
457,Kevin,De Bruyne,0,0,1,22,0,18.8,2.4,1.0,0,4,2.2,0,0,0,1.6,102,MID
458,Rúben,Gato Alves Dias,0,0,29,915,11,53.1,173.8,76.0,1,167,30.4,3,0,0,7.3,55,DEF
459,Ederson,Santana de Moraes,0,0,39,1080,12,10.0,219.0,0.0,0,211,22.7,4,0,2,16.1,55,GK
460,Phil,Foden,3,3,57,1010,12,366.5,285.6,339.0,6,238,99.3,4,0,1,9.8,75,MID
461,Jack,Grealish,0,1,14,325,3,130.9,66.0,109.0,2,61,30.6,2,0,3,1.6,72,MID
462,Erling,Haaland,14,3,103,1114,12,172.6,562.8,733.0,15,400,147.0,4,0,0,82.8,140,FWD
463,Mateo,Kovačić,0,0,17,560,5,111.8,67.6,47.0,0,99,22.6,3,0,2,0.4,48,MID
464,Aymeric,Laporte,0,0,1,11,0,0.1,11.4,17.0,0,4,2.9,0,0,0,0.1,49,DEF
465,Rico,Lewis,0,0,15,166,1,10.5,5.8,6.0,0,56,2.3,2,0,0,0.3,43,DEF
466,Riyad,Mahrez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,75,MID
467,Stefan,Ortega Moreno,0,0,2,90,1,0.0,18.6,0.0,0,12,1.9,0,0,0,0.9,39,GK
468,Máximo,Perrone,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
469,Kalvin,Phillips,0,0,4,89,2,9.3,16.2,6.0,0,14,3.1,0,0,0,0.0,48,MID
470,Rodrigo,Hernandez,3,3,47,910,9,222.8,312.0,175.0,5,229,71.0,4,1,4,6.1,56,MID
471,Sergio,Gómez,0,1,5,15,0,14.6,19.4,4.0,0,17,3.8,0,0,0,1.0,39,DEF
472,Zack,Steffen,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,GK
473,John,Stones,0,0,15,256,2,44.0,28.8,6.0,0,70,7.9,2,0,0,2.9,53,DEF
474,Kyle,Walker,0,1,45,1170,13,231.7,156.2,47.0,4,246,43.5,4,0,1,16.3,53,DEF
475,Matheus Luiz,Nunes,0,1,11,379,8,78.8,73.8,22.0,0,53,17.4,1,1,0,0.1,48,MID
476,Joško,Gvardiol,0,0,27,731,8,104.8,139.6,51.0,1,155,29.6,3,0,1,4.0,49,DEF
477,Jérémy,Doku,2,5,48,642,10,254.2,273.6,276.0,9,208,80.5,0,0,2,8.4,67,MID
478,Mason,Mount,0,0,12,397,6,86.3,53.0,40.0,0,51,18.0,1,0,1,0.9,68,MID
479,Alex,Telles,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
480,Amad,Diallo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
481,Antony Matheus,dos Santos,0,0,15,486,5,122.1,44.8,92.0,0,56,25.7,2,0,2,0.6,68,MID
482,Bruno,Borges Fernandes,3,3,61,1170,16,523.0,374.2,259.0,10,246,115.6,5,0,4,15.0,83,MID
483,Brandon,Williams,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
484,Eric,Bailly,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
485,Carlos Henrique,Casimiro,1,0,21,648,11,112.6,167.2,123.0,0,94,40.3,2,0,1,2.2,54,MID
486,Diogo,Dalot Teixeira,1,1,50,1014,15,251.6,254.0,66.0,8,244,57.2,4,0,2,4.1,50,DEF
487,Christian,Eriksen,1,1,29,603,12,129.7,148.4,59.0,4,135,33.8,1,0,0,0.4,59,MID
488,Álvaro,Fernández Carreras,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
489,Frederico,Rodrigues de Paula Santos,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
490,Alejandro,Garnacho,1,0,24,470,4,124.5,76.6,209.0,0,62,40.8,4,0,1,1.4,47,MID
491,Hannibal,Mejbri,1,0,9,122,1,28.7,48.2,13.0,0,33,9.0,1,0,1,0.2,44,MID
492,Tom,Heaton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,GK
493,Victor,Lindelöf,1,1,41,853,9,93.0,195.4,33.0,3,189,32.2,3,0,1,0.6,45,DEF
494,Harry,Maguire,0,1,29,566,7,35.9,158.0,18.0,2,135,21.3,3,0,0,2.6,43,DEF
495,Kobbie,Mainoo,0,0,3,71,0,4.3,17.2,2.0,0,15,2.4,1,0,0,0.1,44,MID
496,Tyrell,Malacia,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,DEF
497,Anthony,Martial,1,1,22,324,4,67.8,58.8,84.0,2,66,20.7,1,0,0,0.4,64,FWD
498,Lisandro,Martínez,0,1,5,375,8,43.5,74.0,2.0,0,74,11.9,0,0,2,2.4,47,DEF
499,Scott,McTominay,3,0,39,606,7,24.4,188.4,131.0,3,127,34.5,4,0,0,1.3,48,MID
500,Facundo,Pellistri Rebollo,0,1,10,128,1,17.3,36.2,55.0,0,30,11.0,0,0,0,0.3,44,MID
501,Raphaël,Varane,1,0,21,340,5,22.5,103.4,66.0,2,100,19.2,1,0,0,2.5,50,DEF
502,Marcus,Rashford,2,2,43,1021,16,203.0,172.0,362.0,0,120,73.8,4,0,1,12.6,86,MID
503,Jadon,Sancho,0,0,3,76,1,14.8,9.8,12.0,0,11,3.6,0,0,0,0.4,67,MID
504,Luke,Shaw,0,0,12,255,2,87.0,66.2,11.0,0,74,16.4,2,0,1,3.1,52,DEF
505,Shola,Shoretire,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,44,FWD
506,Donny,van de Beek,0,0,1,2,0,10.3,0.0,6.0,0,3,1.6,0,0,0,0.0,48,MID
507,Aaron,Wan-Bissaka,0,1,24,444,6,62.6,131.0,14.0,5,121,20.9,2,0,2,2.5,44,DEF
508,Sergio,Reguilón,0,0,15,257,4,49.1,28.4,8.0,2,60,8.5,2,0,1,0.6,44,DEF
509,André,Onana,0,0,52,1170,16,0.2,393.0,0.0,3,266,39.4,5,0,3,14.7,48,GK
510,Rasmus,Højlund,0,0,17,646,9,93.8,32.2,194.0,0,16,31.7,3,0,0,3.7,70,FWD
511,Omari,Forson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
512,Radek,Vítek,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
513,Daniel,Gore,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
514,Altay,Bayindir,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
515,Jonny,Evans,0,1,22,447,7,38.7,83.8,9.0,3,107,13.1,2,0,1,1.0,40,DEF
516,Sofyan,Amrabat,0,0,7,330,4,48.5,62.8,3.0,0,37,11.5,0,0,2,0.1,50,MID
517,Joe,Hugill,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
518,Lewis,Hall,0,0,2,54,0,0.9,15.2,17.0,0,15,3.3,0,0,0,0.2,43,DEF
519,Miguel,Almirón Rejala,2,1,40,833,9,124.8,149.0,136.0,3,142,40.6,3,0,1,4.2,62,MID
520,Elliot,Anderson,0,1,19,407,5,88.8,83.2,85.0,0,65,25.7,3,0,0,2.5,43,MID
521,Harrison,Ashby,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
522,Sven,Botman,1,1,30,446,3,25.2,125.6,39.0,4,127,19.0,2,0,1,6.1,45,DEF
523,Bruno,Guimarães Rodriguez Moura,1,1,34,1042,12,253.5,202.6,150.0,2,169,60.7,5,0,5,2.0,58,MID
524,Dan,Burn,1,0,37,945,11,57.4,198.6,107.0,0,175,36.4,4,0,2,4.1,45,DEF
525,Karl,Darlow,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
526,Martin,Dubravka,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,39,GK
527,Ryan,Fraser,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
528,Mark,Gillespie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
529,Anthony,Gordon,5,5,69,970,10,164.4,308.4,293.0,6,210,76.2,6,0,6,13.7,59,MID
530,Isaac,Hayden,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
531,Jeff,Hendrick,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
532,Alexander,Isak,7,0,52,571,7,58.0,253.6,295.0,8,198,60.6,2,0,0,12.1,74,FWD
533,Joelinton Cássio,Apolinário de Lira,1,1,28,728,9,152.4,142.4,104.0,3,106,39.9,2,0,2,0.6,58,MID
534,Emil,Krafth,0,0,1,1,0,0.0,0.2,0.0,0,3,0.0,0,0,0,0.0,44,DEF
535,Garang,Kuol,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
536,Jamaal,Lascelles,1,0,30,641,7,27.7,153.4,50.0,3,125,23.1,3,0,3,6.5,41,DEF
537,Jamal,Lewis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
538,Sean,Longstaff,2,2,37,808,10,97.8,186.0,119.0,0,150,40.5,5,0,4,0.8,49,MID
539,Javier,Manquillo Gaitán,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
540,Jacob,Murphy,1,3,24,119,1,54.3,103.4,39.0,3,85,19.5,1,0,0,0.1,48,MID
541,Nick,Pope,0,0,50,1170,14,0.0,288.2,4.0,1,248,29.2,5,0,0,11.7,55,GK
542,Matt,Ritchie,0,0,2,79,2,3.0,16.8,15.0,0,6,3.5,0,0,1,0.2,44,MID
543,Allan,Saint-Maximin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,60,MID
544,Fabian,Schär,0,1,46,1170,14,41.8,235.6,78.0,4,253,35.7,5,0,2,7.6,52,DEF
545,Matt,Targett,0,0,2,77,4,11.9,9.2,0.0,0,15,2.2,0,0,1,0.1,42,DEF
546,Sandro,Tonali,1,0,16,437,5,105.0,81.8,50.0,0,86,23.8,1,0,2,1.3,52,MID
547,Kieran,Trippier,0,6,70,1127,14,548.9,347.8,40.0,15,333,93.7,5,0,4,49.7,70,DEF
548,Kell,Watts,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
549,Joe,Willock,0,0,4,136,2,27.7,23.4,47.0,0,23,9.8,0,0,0,0.1,53,MID
550,Callum,Wilson,7,0,46,479,7,27.6,253.0,319.0,4,173,59.5,4,0,1,4.2,78,FWD
551,Loris,Karius,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,39,GK
552,Paul,Dummett,0,0,1,4,0,0.2,3.0,0.0,0,3,0.3,0,0,0,0.4,39,DEF
553,Harvey,Barnes,1,1,17,183,2,29.9,57.6,53.0,2,48,14.0,1,0,1,1.0,62,MID
554,Tino,Livramento,0,0,6,226,3,27.1,51.2,6.0,0,34,8.6,0,0,1,0.6,43,DEF
555,Alex,Murphy,0,0,1,3,0,0.1,0.2,0.0,0,2,0.0,0,0,0,0.3,39,DEF
556,Lewis,Miley,0,1,8,155,2,18.6,27.0,11.0,1,38,5.6,0,0,0,0.0,45,MID
557,Amadou,Diallo,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
558,Ben,Parkinson,0,0,1,24,1,0.0,2.0,0.0,0,2,0.2,0,0,0,0.0,45,FWD
559,Michael,Ndiweni,0,0,1,1,0,0.0,0.2,0.0,0,3,0.0,0,0,0,0.0,45,FWD
560,Nuno,Varela Tavares,0,0,0,93,2,7.2,9.2,2.0,0,8,1.8,0,0,2,0.3,40,DEF
561,Matt,Turner,0,0,27,900,15,0.0,202.4,0.0,0,176,20.2,2,0,1,16.1,41,GK
562,Andrey,Nascimento dos Santos,0,0,1,7,0,0.5,0.0,3.0,0,1,0.2,0,0,0,0.1,43,MID
563,Callum,Hudson-Odoi,1,1,19,256,2,75.7,59.0,41.0,3,56,17.7,1,0,0,0.1,48,MID
564,Anthony,Elanga,3,3,46,740,12,137.0,221.8,232.0,2,157,59.2,1,0,1,1.1,50,MID
565,Brandon,Aguilera Zamora,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
566,Harry,Arter,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,MID
567,Serge,Aurier,0,2,25,741,14,77.2,160.6,39.0,3,118,27.7,1,0,2,1.3,45,DEF
568,Taiwo,Awoniyi,4,2,42,664,11,111.6,191.2,167.0,3,150,46.8,2,0,1,1.8,64,FWD
569,Giulian,Biancone,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
570,Willy,Boly,1,0,35,767,12,37.5,269.8,141.0,3,165,44.9,3,0,1,0.7,45,DEF
571,Josh,Bowler,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
572,Steve,Cook,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
573,Danilo,dos Santos de Oliveira,0,0,10,400,11,30.4,29.6,16.0,0,33,7.6,0,0,1,0.1,53,MID
574,Emmanuel,Dennis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,48,FWD
575,Mohamed,Dräger,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
576,Felipe Augusto,de Almeida Monteiro,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
577,Remo,Freuler,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
578,Morgan,Gibbs-White,1,4,45,1101,20,406.1,215.2,201.0,3,194,82.3,3,0,3,1.5,57,MID
579,Wayne,Hennessey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,GK
580,Ethan,Horvath,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,GK
581,Cheikhou,Kouyaté,0,0,6,71,3,12.2,27.8,6.0,0,22,4.6,0,0,1,0.0,48,MID
582,Richie,Laryea,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
583,Orel,Mangala,1,0,28,1002,18,71.3,128.2,27.0,0,123,22.5,3,0,4,0.0,50,MID
584,Loïc,Mbe Soh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
585,Scott,McKenna,0,0,12,416,6,32.4,89.0,17.0,1,64,13.8,1,0,0,0.1,45,DEF
586,Alex,Mighten,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
587,Moussa,Niakhaté,0,0,9,539,13,8.4,82.6,17.0,1,80,10.7,1,1,2,0.1,45,DEF
588,Lewis,O'Brien,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
589,Braian,Ojeda Rodríguez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
590,Jonathan,Panzo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
591,Omar,Richards,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
592,Gustavo Henrique,Furtado Scarpa,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
593,Jonjo,Shelvey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,MID
594,Sam,Surridge,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
595,Harry,Toffolo,0,3,28,481,9,161.7,165.6,51.0,3,128,37.8,2,0,1,0.2,44,DEF
596,Hwang,Ui-jo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,44,FWD
597,Neco,Williams,0,0,7,122,2,49.6,49.4,12.0,0,22,11.2,0,0,0,0.2,43,DEF
598,Chris,Wood,3,0,31,308,6,80.1,130.2,189.0,5,103,39.9,1,0,0,0.8,49,FWD
599,Joe,Worrall,0,0,12,437,9,22.1,82.0,18.0,3,69,12.2,1,1,0,0.1,44,DEF
600,Ryan,Yates,0,0,12,381,8,22.9,67.4,42.0,0,35,13.1,1,0,2,0.0,49,MID
601,Olu,Aina,1,1,29,716,16,47.2,148.8,19.0,2,139,21.5,2,0,3,0.5,45,DEF
602,George,Shelvey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
603,Josh,Powell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
604,Gonzalo,Montiel,0,0,2,166,1,26.8,23.4,11.0,0,13,6.2,0,0,2,0.0,44,DEF
605,Murillo,Santiago Costa dos Santos,0,0,18,615,11,40.1,141.8,56.0,1,122,23.7,2,0,1,0.1,45,DEF
606,Odysseas,Vlachodimos,0,0,10,270,6,10.0,77.8,0.0,0,57,8.8,1,0,0,0.1,45,GK
607,Andrew,Omobamidele,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
608,Nicolás,Domínguez,1,0,25,603,9,37.3,121.0,107.0,3,92,26.6,3,0,1,0.0,50,MID
609,Ibrahim,Sangaré,0,0,14,642,10,66.5,102.4,36.0,0,46,20.5,3,0,4,0.0,50,MID
610,Divock,Origi,0,0,5,86,0,15.0,7.2,23.0,0,15,4.3,0,0,1,0.1,50,FWD
611,Auston,Trusty,0,0,7,555,17,16.6,119.8,10.0,0,80,14.6,0,0,1,1.8,39,DEF
612,Cameron,Archer,2,1,35,806,25,128.6,109.2,121.0,6,99,35.8,0,0,2,10.2,46,FWD
613,James,McAtee,0,2,23,593,21,118.4,68.0,93.0,0,67,28.0,1,0,1,0.9,44,MID
614,Anel,Ahmedhodžić,0,0,4,765,23,8.9,138.4,72.0,0,83,22.1,0,0,3,0.2,43,DEF
615,Jordan,Amissah,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,39,GK
616,George,Baldock,0,2,15,539,11,73.7,94.2,17.0,2,72,18.3,0,0,3,7.4,39,DEF
617,Chris,Basham,0,0,8,316,6,27.4,69.2,14.0,0,35,11.1,0,0,1,0.5,40,DEF
618,Jayden,Bogle,1,2,25,702,18,43.0,86.0,78.0,0,88,20.7,1,0,2,0.1,45,DEF
619,Rhian,Brewster,0,0,5,163,5,14.5,11.8,27.0,0,10,5.4,0,0,0,0.0,49,FWD
620,Ismaila,Coulibaly,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
621,Adam,Davies,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,GK
622,John,Egan,0,0,1,482,17,1.4,91.2,38.0,0,54,13.1,0,0,2,0.1,43,DEF
623,John,Fleck,0,0,2,28,2,1.7,0.8,0.0,0,7,0.2,0,0,0,0.0,49,MID
