,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
237,Enzo,Fernández,0,2,42,1547,25,307.3,298.2,64.0,1,265,67.1,3,0,3,0.8,50,MID
238,Ethan,Wady,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
239,Alfie,Gilchrist,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
240,Albert,Sambi Lokonga,0,0,23,728,8,57.2,98.4,20.0,0,129,17.6,2,0,2,0.2,43,MID
241,Vicente,Guaita,0,0,99,2430,34,0.0,668.4,0.0,10,484,66.8,6,0,1,1.4,44,GK
242,James,Tomkins,1,0,8,335,10,1.1,90.0,54.0,1,50,14.6,0,1,1,0.8,39,DEF
243,James,McArthur,0,0,4,50,0,1.7,6.8,0.0,0,13,0.9,0,0,0,0.0,48,MID
244,Christian,Benteke,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,55,FWD
245,Joel,Ward,1,0,78,2253,35,164.3,436.2,114.0,5,403,71.6,8,0,6,0.4,44,DEF
246,Nathaniel,Clyne,0,0,44,1638,23,124.9,203.6,8.0,0,246,33.6,3,0,3,0.1,45,DEF
247,Luka,Milivojevic,0,0,23,500,7,43.6,69.2,17.0,0,80,12.7,2,0,2,0.3,42,MID
248,Jordan,Ayew,4,3,104,2708,41,465.5,490.8,429.0,4,332,138.7,8,0,5,0.4,52,MID
249,Wilfried,Zaha,7,2,95,2289,34,384.8,465.4,848.0,6,216,169.4,5,0,5,6.7,72,MID
250,Jeffrey,Schlupp,3,2,89,2528,38,257.6,404.6,314.0,2,324,97.9,9,0,7,0.1,47,MID
251,Will,Hughes,1,1,41,822,11,102.1,153.2,57.0,3,152,31.0,1,0,4,0.0,48,MID
252,Jairo,Riedewald,0,0,6,60,0,2.6,9.8,4.0,0,19,1.5,0,0,0,0.0,42,MID
253,Joachim,Andersen,1,0,80,2782,37,146.3,641.8,273.0,1,483,106.4,8,0,8,1.6,45,DEF
254,Odsonne,Edouard,5,2,82,1788,25,227.7,351.6,544.0,5,225,111.5,5,0,3,2.0,50,FWD
255,Marc,Guéhi,1,0,95,3330,46,142.7,688.2,205.0,2,623,103.9,9,0,8,2.5,45,DEF
256,Jean-Philippe,Mateta,2,0,41,748,10,67.1,115.8,240.0,3,96,41.0,3,0,3,0.3,51,FWD
257,Eberechi,Eze,10,5,159,2631,35,800.4,692.8,597.0,21,580,208.9,9,0,3,12.8,57,MID
258,Tyrick,Mitchell,0,2,93,2889,40,234.0,470.4,135.0,7,476,84.3,8,1,5,1.0,44,DEF
259,Michael,Olise,2,11,132,2743,38,1014.6,606.6,462.0,15,517,208.8,8,0,2,1.8,53,MID
260,Jesurun,Rak-Sakyi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
261,Malcolm,Ebiowei,0,0,3,31,1,0.9,3.4,4.0,0,9,0.9,0,0,0,0.2,42,MID
262,Nathan,Ferguson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,DEF
263,Sam,Johnstone,0,0,36,810,10,0.0,155.0,0.0,5,159,15.6,3,0,1,1.1,44,GK
264,Remi,Matthews,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
265,Luke,Plange,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,45,FWD
266,Cheick,Doucouré,0,3,74,2770,41,345.8,471.4,157.0,3,411,97.6,7,1,8,0.1,50,MID
267,Chris,Richards,0,0,13,443,11,15.3,92.4,26.0,0,83,13.2,1,0,0,0.1,44,DEF
268,Joseph,Whitworth,0,0,3,180,5,0.0,41.8,0.0,0,28,4.2,0,0,0,0.1,40,GK
269,Kaden,Rodney,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
270,Killian,Phillips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
271,John-Kymani,Gordon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
272,Kofi,Balmer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
273,Owen,Goodman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
274,Jack,Wells-Morrison,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
275,David,Ozoh,0,0,1,1,0,0.8,0.0,0.0,0,3,0.1,0,0,0,0.0,45,MID
276,Naouirou,Ahamada,0,0,7,87,2,13.2,7.4,14.0,0,20,3.0,0,0,1,0.0,45,MID
277,Tayo,Adaramola,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
278,Neal,Maupay,1,0,41,1104,19,109.9,85.8,429.0,3,86,62.2,3,0,4,0.5,56,FWD
279,Asmir,Begović,0,0,9,90,0,0.0,36.0,0.0,2,30,3.6,1,0,0,0.8,38,GK
280,Salomón,Rondón,0,0,7,103,2,26.1,7.4,41.0,0,12,7.3,0,0,0,0.3,49,FWD
281,Seamus,Coleman,1,0,63,1654,25,108.7,297.8,95.0,5,314,50.4,5,0,1,0.3,41,DEF
282,Andros,Townsend,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,54,MID
283,Michael,Keane,1,2,39,983,22,42.6,242.6,131.0,5,180,41.7,2,0,0,0.5,42,DEF
284,Dele,Alli,0,0,2,38,1,2.2,0.6,6.0,0,5,0.9,0,0,0,0.1,53,MID
285,Jordan,Pickford,0,1,124,3330,57,23.0,991.2,0.0,10,666,101.3,8,0,6,6.2,44,GK
286,Allan,Marques Loureiro,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,48,MID
287,André,Tavares Gomes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
288,Abdoulaye,Doucouré,5,2,76,1527,27,261.2,315.8,229.0,10,263,80.3,4,1,6,0.2,53,MID
289,Alex,Iwobi,2,8,126,3379,56,917.7,682.4,366.0,9,563,196.7,9,0,2,1.1,49,MID
290,Jean-Philippe,Gbamin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
291,Yerry,Mina,2,0,33,594,9,17.7,176.8,134.0,7,115,33.0,1,0,2,0.4,43,DEF
292,Demarai,Gray,4,1,91,2501,39,605.2,410.4,670.0,4,284,168.5,7,0,3,0.6,51,MID
293,Tom,Davies,0,0,19,524,9,46.2,50.4,98.0,0,55,19.3,1,0,3,0.0,49,MID
294,Dominic,Calvert-Lewin,2,1,40,1166,22,122.4,138.4,409.0,2,89,66.4,4,0,3,0.3,79,FWD
295,Mason,Holgate,0,0,16,506,9,71.9,90.4,55.0,2,81,21.5,2,1,1,0.1,42,DEF
296,Ben,Godfrey,0,1,18,801,18,42.3,146.8,46.0,0,101,23.6,1,0,2,0.1,43,DEF
297,Vitalii,Mykolenko,0,1,75,2653,46,307.0,504.8,120.0,4,449,93.4,7,0,4,0.6,41,DEF
298,Jarrad,Branthwaite,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
299,Nathan,Patterson,0,0,31,1274,22,111.9,231.4,108.0,0,173,45.3,2,0,3,2.2,39,DEF
300,Niels,Nkounkou,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,DEF
301,James,Tarkowski,1,1,106,3420,57,184.7,1019.6,435.0,13,632,164.2,9,0,6,4.4,41,DEF
302,Conor,Coady,1,1,77,2094,28,59.5,392.6,88.0,5,397,54.0,7,0,2,3.0,47,DEF
303,Rúben,Nascimento Vinagre,0,0,2,24,0,1.4,7.6,0.0,0,9,0.9,0,0,0,0.0,43,DEF
304,Dwight,McNeil,7,5,126,2490,46,726.6,699.4,462.0,14,505,189.2,5,0,5,2.0,52,MID
305,Stanley,Mills,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,MID
306,Lewis,Warrington,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,MID
307,James,Garner,0,1,25,796,13,114.6,90.4,57.0,0,109,26.5,2,0,3,0.0,45,MID
308,Amadou,Onana,1,3,77,2486,37,295.1,347.2,280.0,2,300,92.0,9,0,9,0.1,47,MID
309,Reece,Welch,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
310,Idrissa,Gueye,0,1,66,2577,45,193.7,399.2,61.0,1,357,65.3,8,0,7,0.1,47,MID
311,Eldin,Jakupovic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
312,Kyle,John,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
313,Thomas,Cannon,0,0,2,23,1,11.6,5.0,21.0,0,7,3.8,0,0,0,0.0,45,FWD
314,Isaac,Price,0,0,0,32,0,15.6,9.6,0.0,0,3,2.5,0,0,1,0.0,45,MID
315,Ellis,Simms,1,0,17,219,4,39.3,40.8,54.0,0,59,13.0,0,0,0,0.1,45,FWD
316,Ishé,Samuels-Smith,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
317,Andy,Lonergan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
318,Sean,McAllister,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
319,Cédric,Alves Soares,0,0,10,223,3,51.4,56.4,10.0,0,56,11.9,0,0,0,0.1,42,DEF
320,Bernd,Leno,0,0,142,3240,51,10.0,1115.8,0.0,17,766,112.7,8,0,3,3.5,46,GK
321,Shane,Duffy,0,0,4,17,4,0.2,0.2,7.0,0,12,0.2,0,0,0,0.1,42,DEF
322,Tom,Cairney,2,1,53,968,13,228.2,189.2,204.0,2,217,62.4,1,0,2,0.1,47,MID
323,Tim,Ream,1,0,98,2898,44,65.2,604.2,76.0,12,560,74.8,8,0,2,1.2,45,DEF
324,Anthony,Knockaert,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,47,MID
325,Nathaniel,Chalobah,0,0,1,11,4,0.6,4.6,17.0,0,2,2.3,0,1,0,0.1,44,MID
326,Neeskens,Kebano,0,4,40,758,10,179.7,119.6,112.0,0,123,41.5,3,0,0,0.0,54,MID
327,Bobby,De Cordova-Reid,4,1,90,2473,40,326.6,365.2,508.0,3,289,119.7,8,0,8,0.1,54,MID
328,Joe,Bryan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
329,Paulo,Gazzaniga Farias,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.2,40,GK
330,Terence,Kongolo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,DEF
331,Tosin,Adarabioyo,1,0,49,2084,39,89.8,495.0,128.0,1,353,71.4,3,0,4,0.1,44,DEF
332,Aleksandar,Mitrović,14,2,107,2010,30,216.5,584.8,1141.0,14,324,193.1,7,0,7,12.5,66,FWD
333,Harrison,Reed,3,4,107,2868,44,495.6,480.4,266.0,9,409,124.2,9,0,5,1.0,43,MID
334,Harry,Wilson,2,5,68,1085,15,182.1,209.2,173.0,2,215,56.4,2,0,1,0.2,57,MID
335,Marek,Rodák,0,0,7,180,2,0.0,19.0,0.0,0,33,1.9,1,0,0,0.2,43,GK
336,Ivan,Neves Abreu Cavaleiro,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,MID
337,Kenny,Tete,1,5,90,2569,36,385.6,617.8,110.0,1,484,111.6,7,0,8,0.4,44,DEF
338,Josh,Onomah,0,0,2,14,2,0.6,2.0,0.0,0,4,0.3,0,0,0,0.1,43,MID
339,Antonee,Robinson,0,2,93,3088,44,417.6,553.0,57.0,5,558,102.9,9,0,8,0.5,44,DEF
340,Rodrigo,Muniz Carvalho,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,54,FWD
341,Jay,Stansfield,0,1,7,85,2,12.8,8.4,46.0,0,22,6.7,0,0,0,0.7,45,FWD
342,João,Palhinha Gonçalves,3,0,83,3108,43,141.8,560.4,336.0,5,379,104.2,9,0,14,0.3,49,MID
343,Daniel,James,2,1,45,802,18,121.4,144.6,218.0,2,152,48.1,1,0,0,0.2,59,MID
344,Andreas,Hoelgebaum Pereira,4,10,123,2696,40,965.0,440.6,495.0,9,360,189.3,8,0,8,10.1,43,MID
345,Issa,Diop,1,0,79,2008,26,27.7,432.6,78.0,8,422,53.8,7,0,2,0.3,43,DEF
346,Tyrese,Francois,0,0,1,1,0,0.3,1.0,0.0,0,3,0.1,0,0,0,0.0,44,MID
347,Kevin,Mbabu,0,1,7,141,7,37.7,39.8,0.0,0,39,7.8,0,0,1,0.1,43,DEF
348,Luke,Harris,0,0,3,10,1,1.6,0.6,0.0,0,7,0.2,0,0,0,0.0,43,MID
349,Manor,Solomon,4,0,44,560,11,86.0,214.8,107.0,1,156,40.8,0,0,0,0.1,49,MID
350,Terry,Ablade,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
351,Layvin,Kurzawa,0,0,2,136,4,4.5,20.2,0.0,0,13,2.5,0,0,1,0.0,43,DEF
352,Willian,Borges da Silva,5,7,116,2127,22,658.8,430.2,447.0,11,442,153.6,9,0,2,0.5,55,MID
353,Carlos Vinícius,Alves Morais,5,2,72,1098,20,118.3,244.0,370.0,10,206,72.7,1,0,3,0.5,54,FWD
354,Stefan,Parkes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
355,Martial,Godo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
356,Kristian,Sekularac,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
357,Sasa,Lukic,0,0,15,406,10,16.0,34.2,18.0,0,58,6.8,0,0,1,0.0,45,MID
358,George,Wickens,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
359,Charlie,Robinson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
360,Matthew,Dibley-Dias,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
361,Kasper,Schmeichel,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,50,GK
362,Jonny,Evans,0,0,20,1051,28,20.6,223.8,35.0,0,191,27.9,2,0,1,0.2,44,DEF
363,Ryan,Bertrand,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,DEF
364,Marc,Albrighton,1,0,13,232,3,95.2,76.8,43.0,0,57,21.4,0,0,0,0.0,47,MID
365,Nampalys,Mendy,1,0,30,746,13,42.0,115.2,20.0,1,142,17.8,0,0,1,0.4,42,MID
366,Jannik,Vestergaard,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.9,38,DEF
367,Danny,Ward,0,0,91,2340,46,0.0,631.4,0.0,12,485,63.0,6,0,0,18.4,38,GK
368,Jamie,Vardy,3,5,82,1841,38,173.5,287.0,451.0,4,206,90.6,4,0,1,2.3,91,FWD
369,Ricardo,Barbosa Pereira,1,1,20,451,11,100.2,148.0,25.0,2,106,27.3,0,0,2,0.1,42,DEF
370,Daniel,Amartey,0,0,51,1608,27,79.8,358.4,50.0,4,328,48.9,5,0,1,0.7,39,DEF
371,Timothy,Castagne,2,4,114,3255,63,377.3,679.8,289.0,11,615,135.0,8,0,3,5.5,43,DEF
372,Youri,Tielemans,3,3,86,2341,49,458.3,512.2,190.0,6,461,116.2,6,0,4,1.2,61,MID
373,Ayoze,Pérez,0,2,19,378,5,151.0,65.2,92.0,0,69,30.9,1,0,0,0.1,47,MID
374,James,Maddison,10,9,135,2479,54,970.0,785.4,769.0,9,520,252.9,4,0,10,5.5,78,MID
375,Kelechi,Iheanacho,5,5,82,1112,23,228.9,306.6,437.0,9,237,95.7,1,0,0,0.9,58,FWD
376,Hamza,Choudhury,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
377,Harvey,Barnes,13,2,138,2709,51,305.1,567.4,883.0,0,379,175.5,6,0,3,1.7,66,MID
378,Wilfred,Ndidi,0,0,41,1672,39,73.0,317.6,45.0,0,257,43.2,1,0,4,0.2,48,MID
379,Kiernan,Dewsbury-Hall,2,3,82,2305,41,527.7,446.6,233.0,5,347,121.0,7,1,3,0.5,49,MID
380,Çaglar,Söyüncü,1,0,16,528,13,13.3,174.6,53.0,3,93,24.1,0,0,2,0.2,42,DEF
381,James,Justin,0,2,45,1252,25,138.8,208.4,40.0,2,263,38.7,5,0,0,0.4,41,DEF
382,Boubakary,Soumaré,0,0,41,1624,30,148.7,236.6,5.0,0,238,39.2,6,0,9,0.3,44,MID
383,Luke,Thomas,0,1,28,1068,20,89.4,166.8,12.0,0,189,26.8,2,0,3,0.2,39,DEF
384,Patson,Daka,4,4,70,1169,24,223.6,295.2,440.0,3,231,95.1,5,0,2,0.8,56,FWD
385,Lewis,Brunt,0,0,1,22,1,1.0,2.2,0.0,0,4,0.3,0,0,0,0.3,39,DEF
386,Daniel,Iversen,0,0,29,1080,22,0.0,255.8,0.0,2,183,25.6,1,0,0,5.1,39,GK
387,Dennis,Praet,1,1,34,635,10,66.9,96.4,64.0,0,115,22.7,2,0,1,0.0,48,MID
388,Alex,Smithies,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
389,Wout,Faes,1,2,78,2786,51,115.6,662.4,93.0,5,545,87.1,7,1,4,0.2,42,DEF
390,Sammy,Braybrooke,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
391,Joe,Wormleighton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
392,Kasey,McAteer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
393,Victor,Kristiansen,0,1,16,891,21,119.3,173.2,14.0,0,111,30.8,0,0,2,0.0,45,DEF
394,Mateus,Cardoso Lemos Martins,1,0,27,732,15,98.7,84.0,109.0,1,90,28.8,0,0,0,0.1,49,MID
395,Harry,Souttar,0,1,20,991,19,38.9,242.6,65.0,0,151,34.6,1,0,2,0.1,45,DEF
396,Wanya,Marçal-Madivadua,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
397,Liam,Cooper,1,0,31,1425,32,65.2,309.8,145.0,1,238,51.7,2,0,5,0.1,44,DEF
398,Luke,Ayling,2,1,59,2048,48,209.3,451.8,264.0,4,336,92.8,3,0,3,0.3,45,DEF
399,Mateusz,Klich,0,0,12,266,5,69.3,39.6,50.0,0,43,15.2,0,0,2,0.0,46,MID
400,Adam,Forshaw,0,0,16,473,13,62.0,49.6,0.0,0,78,11.3,0,0,0,0.0,44,MID
401,Rodrigo,Moreno,13,2,127,1928,43,241.1,577.6,853.0,6,368,166.5,5,0,6,4.1,63,MID
402,Stuart,Dallas,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,DEF
403,Patrick,Bamford,4,5,70,1510,31,171.6,252.2,588.0,3,157,99.6,1,0,3,0.4,71,FWD
404,Diego,Llorente,0,0,16,648,12,5.8,99.0,40.0,2,115,14.6,1,0,1,0.2,44,DEF
405,Tyler,Roberts,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
406,Robin,Koch,0,0,55,3175,74,72.9,589.2,201.0,2,447,86.3,5,0,7,0.2,45,DEF
407,Raphael,Dias Belloli,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,70,MID
408,Jack,Harrison,5,8,134,2707,55,791.5,556.2,466.0,15,403,181.2,6,0,2,2.1,57,MID
409,Jamie,Shackleton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
410,Pascal,Struijk,2,2,66,2198,52,216.2,544.4,253.0,4,423,101.5,4,0,5,0.5,45,DEF
411,Kristoffer,Klaesson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.7,38,GK
412,Sam,Greenwood,1,2,30,410,11,210.5,121.8,85.0,1,107,41.6,0,0,1,10.8,41,FWD
413,Illan,Meslier,0,0,90,3060,67,0.0,738.6,17.0,8,548,75.9,5,0,3,1.7,44,GK
414,Junior,Firpo Adames,1,2,30,1364,33,123.4,286.0,41.0,3,187,45.0,1,1,5,0.1,45,DEF
415,Crysencio,Summerville,4,4,74,1411,38,222.6,311.8,357.0,4,235,88.6,1,0,4,0.6,42,MID
416,Lewis,Bate,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
